WAARNEMINGDATUM;HH;NTU_h;Year;Date
2022-01-31;19;NA;2022;01-31
2022-01-31;20;80;2022;01-31
2022-01-31;21;86.5;2022;01-31
2022-01-31;22;85;2022;01-31
2022-01-31;23;NA;2022;01-31
2022-02-01;00;77;2022;02-01
2022-02-01;01;72;2022;02-01
2022-02-01;02;NA;2022;02-01
2022-02-01;03;61;2022;02-01
2022-02-01;04;NA;2022;02-01
2022-02-01;05;56;2022;02-01
2022-02-01;06;NA;2022;02-01
2022-02-01;07;46;2022;02-01
2022-02-01;08;45;2022;02-01
2022-02-01;09;41;2022;02-01
2022-02-01;10;43;2022;02-01
2022-02-01;11;37;2022;02-01
2022-02-01;12;33;2022;02-01
2022-02-01;13;35;2022;02-01
2022-02-01;14;33.5;2022;02-01
2022-02-01;15;35;2022;02-01
2022-02-01;16;NA;2022;02-01
2022-02-01;17;NA;2022;02-01
2022-02-01;18;NA;2022;02-01
2022-02-01;19;30;2022;02-01
2022-02-01;20;28;2022;02-01
2022-02-01;21;29;2022;02-01
2022-02-01;22;29;2022;02-01
2022-02-01;23;28;2022;02-01
2022-02-02;00;NA;2022;02-02
2022-02-02;01;26;2022;02-02
2022-02-02;02;24;2022;02-02
2022-02-02;03;26;2022;02-02
2022-02-02;04;26;2022;02-02
2022-02-02;05;26;2022;02-02
2022-02-02;06;25;2022;02-02
2022-02-02;07;27;2022;02-02
2022-02-02;08;28;2022;02-02
2022-02-02;09;30;2022;02-02
2022-02-02;10;37.5;2022;02-02
2022-02-02;11;37;2022;02-02
2022-02-02;12;36.3333333333333;2022;02-02
2022-02-02;13;NA;2022;02-02
2022-02-02;14;35.5;2022;02-02
2022-02-02;15;NA;2022;02-02
2022-02-02;16;32.6666666666667;2022;02-02
2022-02-02;17;36.6666666666667;2022;02-02
2022-02-02;18;29;2022;02-02
2022-02-02;19;NA;2022;02-02
2022-02-02;20;29;2022;02-02
2022-02-02;21;NA;2022;02-02
2022-02-02;22;29.6666666666667;2022;02-02
2022-02-02;23;31;2022;02-02
2022-02-03;00;31;2022;02-03
2022-02-03;01;32;2022;02-03
2022-02-03;02;NA;2022;02-03
2022-02-03;03;NA;2022;02-03
2022-02-03;04;38;2022;02-03
2022-02-03;05;40;2022;02-03
2022-02-03;06;40.5;2022;02-03
2022-02-03;07;42;2022;02-03
2022-02-03;08;47;2022;02-03
2022-02-03;09;47;2022;02-03
2022-02-03;10;46;2022;02-03
2022-02-03;11;51;2022;02-03
2022-02-03;12;NA;2022;02-03
2022-02-03;13;NA;2022;02-03
2022-02-03;14;56.6666666666667;2022;02-03
2022-02-03;15;53;2022;02-03
2022-02-03;16;NA;2022;02-03
2022-02-03;17;50.3333333333333;2022;02-03
2022-02-03;18;53.5;2022;02-03
2022-02-03;19;NA;2022;02-03
2022-02-03;20;NA;2022;02-03
2022-02-03;21;47;2022;02-03
2022-02-03;22;NA;2022;02-03
2022-02-03;23;54.3333333333333;2022;02-03
2022-02-04;00;62;2022;02-04
2022-02-04;01;60;2022;02-04
2022-02-04;02;58;2022;02-04
2022-02-04;03;61;2022;02-04
2022-02-04;04;NA;2022;02-04
2022-02-04;05;57;2022;02-04
2022-02-04;06;54;2022;02-04
2022-02-04;07;49;2022;02-04
2022-02-04;08;49;2022;02-04
2022-02-04;09;49.5;2022;02-04
2022-02-04;10;NA;2022;02-04
2022-02-04;11;51.5;2022;02-04
2022-02-04;12;56;2022;02-04
2022-02-04;13;64.5;2022;02-04
2022-02-04;14;68.5;2022;02-04
2022-02-04;15;70;2022;02-04
2022-02-04;16;NA;2022;02-04
2022-02-04;17;NA;2022;02-04
2022-02-04;18;68;2022;02-04
2022-02-04;19;NA;2022;02-04
2022-02-04;20;79;2022;02-04
2022-02-04;21;73;2022;02-04
2022-02-04;22;74;2022;02-04
2022-02-04;23;76;2022;02-04
2022-02-05;00;NA;2022;02-05
2022-02-05;01;80;2022;02-05
2022-02-05;02;82;2022;02-05
2022-02-05;03;82;2022;02-05
2022-02-05;04;NA;2022;02-05
2022-02-05;05;80;2022;02-05
2022-02-05;06;NA;2022;02-05
2022-02-05;07;81;2022;02-05
2022-02-05;08;85;2022;02-05
2022-02-05;09;97.5;2022;02-05
2022-02-05;10;102;2022;02-05
2022-02-05;11;NA;2022;02-05
2022-02-05;12;95.6666666666667;2022;02-05
2022-02-05;13;74;2022;02-05
2022-02-05;14;NA;2022;02-05
2022-02-05;15;100;2022;02-05
2022-02-05;16;105;2022;02-05
2022-02-05;17;99;2022;02-05
2022-02-05;18;82;2022;02-05
2022-02-05;19;96;2022;02-05
2022-02-05;20;NA;2022;02-05
2022-02-05;21;104;2022;02-05
2022-02-05;22;NA;2022;02-05
2022-02-05;23;101;2022;02-05
2022-02-06;00;88;2022;02-06
2022-02-06;01;NA;2022;02-06
2022-02-06;02;NA;2022;02-06
2022-02-06;03;82;2022;02-06
2022-02-06;04;97;2022;02-06
2022-02-06;05;93;2022;02-06
2022-02-06;06;85;2022;02-06
2022-02-06;07;88;2022;02-06
2022-02-06;08;NA;2022;02-06
2022-02-06;09;65;2022;02-06
2022-02-06;10;NA;2022;02-06
2022-02-06;11;55;2022;02-06
2022-02-06;12;58.5;2022;02-06
2022-02-06;13;59;2022;02-06
2022-02-06;14;59;2022;02-06
2022-02-06;15;59;2022;02-06
2022-02-06;16;NA;2022;02-06
2022-02-06;17;64.5;2022;02-06
2022-02-06;18;54;2022;02-06
2022-02-06;19;51;2022;02-06
2022-02-06;20;52;2022;02-06
2022-02-06;21;43;2022;02-06
2022-02-06;22;37;2022;02-06
2022-02-06;23;41;2022;02-06
2022-02-07;00;NA;2022;02-07
2022-02-07;01;NA;2022;02-07
2022-02-07;02;45;2022;02-07
2022-02-07;03;43;2022;02-07
2022-02-07;04;43;2022;02-07
2022-02-07;05;47;2022;02-07
2022-02-07;06;41;2022;02-07
2022-02-07;07;41.5;2022;02-07
2022-02-07;08;NA;2022;02-07
2022-02-07;09;48;2022;02-07
2022-02-07;10;NA;2022;02-07
2022-02-07;11;NA;2022;02-07
2022-02-07;12;NA;2022;02-07
2022-02-07;13;52;2022;02-07
2022-02-07;14;47;2022;02-07
2022-02-07;15;48;2022;02-07
2022-02-07;16;42;2022;02-07
2022-02-07;17;41;2022;02-07
2022-02-07;18;39;2022;02-07
2022-02-07;19;NA;2022;02-07
2022-02-07;20;41;2022;02-07
2022-02-07;21;34;2022;02-07
2022-02-07;22;NA;2022;02-07
2022-02-07;23;38.5;2022;02-07
2022-02-08;00;38;2022;02-08
2022-02-08;01;39;2022;02-08
2022-02-08;02;34;2022;02-08
2022-02-08;03;34;2022;02-08
2022-02-08;04;31;2022;02-08
2022-02-08;05;33;2022;02-08
2022-02-08;06;NA;2022;02-08
2022-02-08;07;40;2022;02-08
2022-02-08;08;40;2022;02-08
2022-02-08;09;39;2022;02-08
2022-02-08;10;40;2022;02-08
2022-02-08;11;34;2022;02-08
2022-02-08;12;31.5;2022;02-08
2022-02-08;13;30.3333333333333;2022;02-08
2022-02-08;14;29;2022;02-08
2022-02-08;15;NA;2022;02-08
2022-02-08;16;NA;2022;02-08
2022-02-08;17;28;2022;02-08
2022-02-08;18;NA;2022;02-08
2022-02-08;19;25;2022;02-08
2022-02-08;20;NA;2022;02-08
2022-02-08;21;NA;2022;02-08
2022-02-08;22;21.3333333333333;2022;02-08
2022-02-08;23;NA;2022;02-08
2022-02-09;00;22;2022;02-09
2022-02-09;01;23.5;2022;02-09
2022-02-09;02;26;2022;02-09
2022-02-09;03;27;2022;02-09
2022-02-09;04;23;2022;02-09
2022-02-09;05;NA;2022;02-09
2022-02-09;06;NA;2022;02-09
2022-02-09;07;NA;2022;02-09
2022-02-09;08;25;2022;02-09
2022-02-09;09;NA;2022;02-09
2022-02-09;10;23;2022;02-09
2022-02-09;11;20;2022;02-09
2022-02-09;12;20;2022;02-09
2022-02-09;13;22.3333333333333;2022;02-09
2022-02-09;14;23;2022;02-09
2022-02-09;15;NA;2022;02-09
2022-02-09;16;NA;2022;02-09
2022-02-09;17;23;2022;02-09
2022-02-09;18;NA;2022;02-09
2022-02-09;19;NA;2022;02-09
2022-02-09;20;NA;2022;02-09
2022-02-09;21;19.5;2022;02-09
2022-02-09;22;21;2022;02-09
2022-02-09;23;NA;2022;02-09
2022-02-10;00;NA;2022;02-10
2022-02-10;01;27.5;2022;02-10
2022-02-10;02;30;2022;02-10
2022-02-10;12;NA;2022;02-10
2022-02-10;13;37;2022;02-10
2022-02-10;14;35.5;2022;02-10
2022-02-10;15;36;2022;02-10
2022-02-10;16;NA;2022;02-10
2022-02-10;17;28;2022;02-10
2022-02-10;18;26;2022;02-10
2022-02-10;19;27;2022;02-10
2022-02-10;20;22;2022;02-10
2022-02-10;21;19;2022;02-10
2022-02-10;22;20;2022;02-10
2022-02-10;23;18;2022;02-10
2022-02-11;00;NA;2022;02-11
2022-02-11;01;NA;2022;02-11
2022-02-11;02;NA;2022;02-11
2022-02-11;03;16;2022;02-11
2022-02-11;04;NA;2022;02-11
2022-02-11;05;17;2022;02-11
2022-02-11;06;17;2022;02-11
2022-02-11;07;24;2022;02-11
2022-02-11;08;25;2022;02-11
2022-02-11;09;27;2022;02-11
2022-02-11;10;NA;2022;02-11
2022-02-11;11;28;2022;02-11
2022-02-11;12;29;2022;02-11
2022-02-11;13;31;2022;02-11
2022-02-11;14;NA;2022;02-11
2022-02-11;15;33;2022;02-11
2022-02-11;16;32.6666666666667;2022;02-11
2022-02-11;17;31;2022;02-11
2022-02-11;18;29.75;2022;02-11
2022-02-11;19;32.6666666666667;2022;02-11
2022-02-11;20;29.5;2022;02-11
2022-02-11;21;29;2022;02-11
2022-02-11;22;28;2022;02-11
2022-02-11;23;32.5;2022;02-11
2022-02-12;00;NA;2022;02-12
2022-02-12;01;33;2022;02-12
2022-02-12;02;33;2022;02-12
2022-02-12;03;38;2022;02-12
2022-02-12;04;41;2022;02-12
2022-02-12;05;36;2022;02-12
2022-02-12;06;38;2022;02-12
2022-02-12;07;NA;2022;02-12
2022-02-12;08;37;2022;02-12
2022-02-12;09;38;2022;02-12
2022-02-12;10;37;2022;02-12
2022-02-12;11;45;2022;02-12
2022-02-12;12;43;2022;02-12
2022-02-12;13;37;2022;02-12
2022-02-12;14;42;2022;02-12
2022-02-12;15;36;2022;02-12
2022-02-12;16;35;2022;02-12
2022-02-12;17;NA;2022;02-12
2022-02-12;18;NA;2022;02-12
2022-02-12;19;41;2022;02-12
2022-02-12;20;42;2022;02-12
2022-02-12;21;40.8;2022;02-12
2022-02-12;22;NA;2022;02-12
2022-02-12;23;42;2022;02-12
2022-02-13;00;36;2022;02-13
2022-02-13;01;35;2022;02-13
2022-02-13;02;NA;2022;02-13
2022-02-13;03;32;2022;02-13
2022-02-13;04;32;2022;02-13
2022-02-13;05;33;2022;02-13
2022-02-13;06;35.5;2022;02-13
2022-02-13;07;36.6666666666667;2022;02-13
2022-02-13;08;41;2022;02-13
2022-02-13;09;35;2022;02-13
2022-02-13;10;34.5;2022;02-13
2022-02-13;11;32;2022;02-13
2022-02-13;12;NA;2022;02-13
2022-02-13;13;NA;2022;02-13
2022-02-13;14;38.5;2022;02-13
2022-02-13;15;NA;2022;02-13
2022-02-13;16;NA;2022;02-13
2022-02-13;17;36;2022;02-13
2022-02-13;18;42;2022;02-13
2022-02-13;19;37.6666666666667;2022;02-13
2022-02-13;20;36;2022;02-13
2022-02-13;21;43;2022;02-13
2022-02-13;22;35;2022;02-13
2022-02-13;23;40;2022;02-13
2022-02-14;00;34.5;2022;02-14
2022-02-14;01;NA;2022;02-14
2022-02-14;02;NA;2022;02-14
2022-02-14;03;29;2022;02-14
2022-02-14;04;NA;2022;02-14
2022-02-14;05;25;2022;02-14
2022-02-14;06;NA;2022;02-14
2022-02-14;07;NA;2022;02-14
2022-02-14;08;21;2022;02-14
2022-02-14;09;21;2022;02-14
2022-02-14;10;24;2022;02-14
2022-02-14;11;25;2022;02-14
2022-02-14;12;31;2022;02-14
2022-02-14;13;36;2022;02-14
2022-02-14;14;34.6666666666667;2022;02-14
2022-02-14;15;NA;2022;02-14
2022-02-14;16;37;2022;02-14
2022-02-14;17;39;2022;02-14
2022-02-14;18;43;2022;02-14
2022-02-14;19;45;2022;02-14
2022-02-14;20;39.5;2022;02-14
2022-02-14;21;41;2022;02-14
2022-02-14;22;37.75;2022;02-14
2022-02-14;23;35.5;2022;02-14
2022-02-15;00;30;2022;02-15
2022-02-15;01;31.25;2022;02-15
2022-02-15;02;26;2022;02-15
2022-02-15;03;25.6666666666667;2022;02-15
2022-02-15;04;26;2022;02-15
2022-02-15;05;27;2022;02-15
2022-02-15;06;33;2022;02-15
2022-02-15;07;38;2022;02-15
2022-02-15;08;39;2022;02-15
2022-02-15;09;40;2022;02-15
2022-02-15;10;42;2022;02-15
2022-02-15;11;44;2022;02-15
2022-02-15;12;44;2022;02-15
2022-02-15;13;39.5;2022;02-15
2022-02-15;14;NA;2022;02-15
2022-02-15;15;NA;2022;02-15
2022-02-15;16;48;2022;02-15
2022-02-15;17;41.6666666666667;2022;02-15
2022-02-15;18;43;2022;02-15
2022-02-15;19;51;2022;02-15
2022-02-15;20;48;2022;02-15
2022-02-15;21;50;2022;02-15
2022-02-15;22;56.6666666666667;2022;02-15
2022-02-15;23;58;2022;02-15
2022-02-16;00;NA;2022;02-16
2022-02-16;01;NA;2022;02-16
2022-02-16;02;NA;2022;02-16
2022-02-16;03;NA;2022;02-16
2022-02-16;04;73.3333333333333;2022;02-16
2022-02-16;05;65.6666666666667;2022;02-16
2022-02-16;06;68.5;2022;02-16
2022-02-16;07;NA;2022;02-16
2022-02-16;08;NA;2022;02-16
2022-02-16;09;NA;2022;02-16
2022-02-16;10;61;2022;02-16
2022-02-16;11;70;2022;02-16
2022-02-16;12;59.6666666666667;2022;02-16
2022-02-16;13;66;2022;02-16
2022-02-16;14;NA;2022;02-16
2022-02-16;15;83;2022;02-16
2022-02-16;16;NA;2022;02-16
2022-02-16;17;81.6666666666667;2022;02-16
2022-02-16;18;86;2022;02-16
2022-02-16;19;68;2022;02-16
2022-02-16;20;NA;2022;02-16
2022-02-16;21;46;2022;02-16
2022-02-16;22;NA;2022;02-16
2022-02-16;23;45;2022;02-16
2022-02-17;00;47;2022;02-17
2022-02-17;01;NA;2022;02-17
2022-02-17;02;39.5;2022;02-17
2022-02-17;03;39;2022;02-17
2022-02-17;04;35;2022;02-17
2022-02-17;05;30;2022;02-17
2022-02-17;06;NA;2022;02-17
2022-02-17;07;31;2022;02-17
2022-02-17;08;33;2022;02-17
2022-02-17;09;45.5;2022;02-17
2022-02-17;10;50.75;2022;02-17
2022-02-17;11;NA;2022;02-17
2022-02-17;12;NA;2022;02-17
2022-02-17;13;NA;2022;02-17
2022-02-17;14;59;2022;02-17
2022-02-17;15;69;2022;02-17
2022-02-17;16;NA;2022;02-17
2022-02-17;17;144;2022;02-17
2022-02-17;18;140;2022;02-17
2022-02-17;19;124;2022;02-17
2022-02-17;20;NA;2022;02-17
2022-02-17;21;NA;2022;02-17
2022-02-17;22;NA;2022;02-17
2022-02-17;23;NA;2022;02-17
2022-02-18;00;NA;2022;02-18
2022-02-18;01;NA;2022;02-18
2022-02-18;02;NA;2022;02-18
2022-02-18;03;129;2022;02-18
2022-02-18;04;138;2022;02-18
2022-02-18;05;130.5;2022;02-18
2022-02-18;06;131;2022;02-18
2022-02-18;07;110.5;2022;02-18
2022-02-18;08;115.666666666667;2022;02-18
2022-02-18;09;NA;2022;02-18
2022-02-18;10;NA;2022;02-18
2022-02-18;11;101;2022;02-18
2022-02-18;12;NA;2022;02-18
2022-02-18;13;NA;2022;02-18
2022-02-18;14;98;2022;02-18
2022-02-18;15;99;2022;02-18
2022-02-18;16;95;2022;02-18
2022-02-18;17;91.3333333333333;2022;02-18
2022-02-18;18;94;2022;02-18
2022-02-18;19;102;2022;02-18
2022-02-18;20;111.8;2022;02-18
2022-02-18;21;103;2022;02-18
2022-02-18;22;116;2022;02-18
2022-02-18;23;83;2022;02-18
2022-02-19;00;119;2022;02-19
2022-02-19;01;118;2022;02-19
2022-02-19;02;NA;2022;02-19
2022-02-19;03;81;2022;02-19
2022-02-19;04;67;2022;02-19
2022-02-19;05;NA;2022;02-19
2022-02-19;06;NA;2022;02-19
2022-02-19;07;80.5;2022;02-19
2022-02-19;08;88;2022;02-19
2022-02-19;09;90;2022;02-19
2022-02-19;10;100;2022;02-19
2022-02-19;11;NA;2022;02-19
2022-02-19;12;119;2022;02-19
2022-02-19;13;128;2022;02-19
2022-02-19;14;NA;2022;02-19
2022-02-19;15;129;2022;02-19
2022-02-19;16;NA;2022;02-19
2022-02-19;17;NA;2022;02-19
2022-02-19;18;NA;2022;02-19
2022-02-19;19;130;2022;02-19
2022-02-19;20;137.25;2022;02-19
2022-02-19;21;125;2022;02-19
2022-02-19;22;NA;2022;02-19
2022-02-19;23;NA;2022;02-19
2022-02-20;00;NA;2022;02-20
2022-02-20;02;134;2022;02-20
2022-02-20;03;NA;2022;02-20
2022-02-20;04;NA;2022;02-20
2022-02-20;05;115.5;2022;02-20
2022-02-20;06;111;2022;02-20
2022-02-20;07;102;2022;02-20
2022-02-20;08;98;2022;02-20
2022-02-20;09;112;2022;02-20
2022-02-20;10;88.5;2022;02-20
2022-02-20;11;NA;2022;02-20
2022-02-20;12;NA;2022;02-20
2022-02-20;13;NA;2022;02-20
2022-02-20;14;NA;2022;02-20
2022-02-20;15;NA;2022;02-20
2022-02-20;16;NA;2022;02-20
2022-02-20;17;NA;2022;02-20
2022-02-20;18;NA;2022;02-20
2022-02-20;19;102.5;2022;02-20
2022-02-20;20;96;2022;02-20
2022-02-20;21;109;2022;02-20
2022-02-20;22;92.6666666666667;2022;02-20
2022-02-20;23;91.5;2022;02-20
2022-02-21;00;NA;2022;02-21
2022-02-21;01;73;2022;02-21
2022-02-21;02;70;2022;02-21
2022-02-21;03;NA;2022;02-21
2022-02-21;04;NA;2022;02-21
2022-02-21;05;56;2022;02-21
2022-02-21;06;51;2022;02-21
2022-02-21;07;49;2022;02-21
2022-02-21;08;49;2022;02-21
2022-02-21;09;NA;2022;02-21
2022-02-21;10;54.5;2022;02-21
2022-02-21;11;55;2022;02-21
2022-02-21;12;64.5;2022;02-21
2022-02-21;13;65;2022;02-21
2022-02-21;14;62;2022;02-21
2022-02-21;15;72.3333333333333;2022;02-21
2022-02-21;16;NA;2022;02-21
2022-02-21;17;81;2022;02-21
2022-02-21;18;83;2022;02-21
2022-02-21;19;72;2022;02-21
2022-02-21;20;71;2022;02-21
2022-02-21;21;NA;2022;02-21
2022-02-21;22;64;2022;02-21
2022-02-21;23;64.5;2022;02-21
2022-02-22;00;NA;2022;02-22
2022-02-22;01;77;2022;02-22
2022-02-22;02;75;2022;02-22
2022-02-22;03;68;2022;02-22
2022-02-22;04;NA;2022;02-22
2022-02-22;05;61;2022;02-22
2022-02-22;06;58;2022;02-22
2022-02-22;07;NA;2022;02-22
2022-02-22;08;49;2022;02-22
2022-02-22;09;NA;2022;02-22
2022-02-22;10;NA;2022;02-22
2022-02-22;11;52;2022;02-22
2022-02-22;12;50.5;2022;02-22
2022-02-22;13;55;2022;02-22
2022-02-22;14;62;2022;02-22
2022-02-22;15;56;2022;02-22
2022-02-22;16;64.75;2022;02-22
2022-02-22;17;60;2022;02-22
2022-02-22;18;62;2022;02-22
2022-02-22;19;NA;2022;02-22
2022-02-22;20;56;2022;02-22
2022-02-22;21;53.5;2022;02-22
2022-02-22;22;59;2022;02-22
2022-02-22;23;66;2022;02-22
2022-02-23;00;67;2022;02-23
2022-02-23;01;NA;2022;02-23
2022-02-23;02;62;2022;02-23
2022-02-23;03;NA;2022;02-23
2022-02-23;04;NA;2022;02-23
2022-02-23;05;77;2022;02-23
2022-02-23;06;59;2022;02-23
2022-02-23;07;NA;2022;02-23
2022-02-23;08;67;2022;02-23
2022-02-23;09;NA;2022;02-23
2022-02-23;10;68;2022;02-23
2022-02-23;11;66.3333333333333;2022;02-23
2022-02-23;12;70.5;2022;02-23
2022-02-23;13;76;2022;02-23
2022-02-23;14;NA;2022;02-23
2022-02-23;15;NA;2022;02-23
2022-02-23;16;NA;2022;02-23
2022-02-23;17;68;2022;02-23
2022-02-23;18;70;2022;02-23
2022-02-23;19;68;2022;02-23
2022-02-23;20;74.3333333333333;2022;02-23
2022-02-23;21;71;2022;02-23
2022-02-23;22;76;2022;02-23
2022-02-23;23;NA;2022;02-23
2022-02-24;00;68;2022;02-24
2022-02-24;01;NA;2022;02-24
2022-02-24;02;78;2022;02-24
2022-02-24;03;NA;2022;02-24
2022-02-24;04;79;2022;02-24
2022-02-24;05;74.3333333333333;2022;02-24
2022-02-24;06;79;2022;02-24
2022-02-24;07;79;2022;02-24
2022-02-24;08;78;2022;02-24
2022-02-24;09;NA;2022;02-24
2022-02-24;10;NA;2022;02-24
2022-02-24;11;81;2022;02-24
2022-02-24;12;82.5;2022;02-24
2022-02-24;13;80;2022;02-24
2022-02-24;14;NA;2022;02-24
2022-02-24;15;79.6666666666667;2022;02-24
2022-02-24;16;NA;2022;02-24
2022-02-24;17;73;2022;02-24
2022-02-24;18;NA;2022;02-24
2022-02-24;19;56;2022;02-24
2022-02-24;20;54;2022;02-24
2022-02-24;21;NA;2022;02-24
2022-02-24;22;45;2022;02-24
2022-02-24;23;NA;2022;02-24
2022-02-25;00;41;2022;02-25
2022-02-25;01;NA;2022;02-25
2022-02-25;02;38.5;2022;02-25
2022-02-25;03;NA;2022;02-25
2022-02-25;04;NA;2022;02-25
2022-02-25;05;NA;2022;02-25
2022-02-25;06;32;2022;02-25
2022-02-25;07;NA;2022;02-25
2022-02-25;08;31;2022;02-25
2022-02-25;09;31;2022;02-25
2022-02-25;10;31;2022;02-25
2022-02-25;11;29;2022;02-25
2022-02-25;12;30;2022;02-25
2022-02-25;13;29;2022;02-25
2022-02-25;14;29;2022;02-25
2022-02-25;15;26;2022;02-25
2022-02-25;16;NA;2022;02-25
2022-02-25;17;27;2022;02-25
2022-02-25;18;29;2022;02-25
2022-02-25;19;32;2022;02-25
2022-02-25;20;24;2022;02-25
2022-02-25;21;26;2022;02-25
2022-02-25;22;26;2022;02-25
2022-02-25;23;26;2022;02-25
2022-02-26;00;26;2022;02-26
2022-02-26;01;NA;2022;02-26
2022-02-26;02;25.8;2022;02-26
2022-02-26;03;28;2022;02-26
2022-02-26;04;NA;2022;02-26
2022-02-26;05;25;2022;02-26
2022-02-26;06;27;2022;02-26
2022-02-26;07;27;2022;02-26
2022-02-26;08;27;2022;02-26
2022-02-26;09;27;2022;02-26
2022-02-26;10;24.5;2022;02-26
2022-02-26;11;NA;2022;02-26
2022-02-26;12;27;2022;02-26
2022-02-26;13;31.3333333333333;2022;02-26
2022-02-26;14;33.5;2022;02-26
2022-02-26;15;31;2022;02-26
2022-02-26;16;33.3333333333333;2022;02-26
2022-02-26;17;33;2022;02-26
2022-02-26;18;35;2022;02-26
2022-02-26;19;38;2022;02-26
2022-02-26;20;NA;2022;02-26
2022-02-26;21;34.5;2022;02-26
2022-02-26;22;NA;2022;02-26
2022-02-26;23;32;2022;02-26
2022-02-27;00;40;2022;02-27
2022-02-27;01;NA;2022;02-27
2022-02-27;02;43;2022;02-27
2022-02-27;03;43.5;2022;02-27
2022-02-27;04;NA;2022;02-27
2022-02-27;05;43;2022;02-27
2022-02-27;06;43;2022;02-27
2022-02-27;07;38;2022;02-27
2022-02-27;08;38.5;2022;02-27
2022-02-27;09;NA;2022;02-27
2022-02-27;10;42;2022;02-27
2022-02-27;11;39.5;2022;02-27
2022-02-27;12;44.5;2022;02-27
2022-02-27;13;35;2022;02-27
2022-02-27;14;34;2022;02-27
2022-02-27;15;34;2022;02-27
2022-02-27;16;37;2022;02-27
2022-02-27;17;32;2022;02-27
2022-02-27;18;NA;2022;02-27
2022-02-27;19;30;2022;02-27
2022-02-27;20;32;2022;02-27
2022-02-27;21;32;2022;02-27
2022-02-27;22;30;2022;02-27
2022-02-27;23;NA;2022;02-27
2022-02-28;00;28;2022;02-28
2022-02-28;01;NA;2022;02-28
2022-02-28;02;NA;2022;02-28
2022-02-28;03;NA;2022;02-28
2022-02-28;04;26.3333333333333;2022;02-28
2022-02-28;05;NA;2022;02-28
2022-02-28;06;27;2022;02-28
2022-02-28;07;24.5;2022;02-28
2022-02-28;08;25;2022;02-28
2022-02-28;09;NA;2022;02-28
2022-02-28;10;24;2022;02-28
2022-02-28;11;NA;2022;02-28
2022-02-28;12;24;2022;02-28
2022-02-28;13;25;2022;02-28
2022-02-28;14;25;2022;02-28
2022-02-28;15;23;2022;02-28
2022-02-28;16;24;2022;02-28
2022-02-28;17;23.5;2022;02-28
2022-02-28;18;NA;2022;02-28
2022-02-28;19;NA;2022;02-28
2022-02-28;20;22;2022;02-28
2022-02-28;21;NA;2022;02-28
2022-02-28;22;NA;2022;02-28
2022-02-28;23;21;2022;02-28
2022-03-01;00;NA;2022;03-01
2022-03-01;01;18;2022;03-01
2022-03-01;02;NA;2022;03-01
2022-03-01;03;16.5;2022;03-01
2022-03-01;04;19;2022;03-01
2022-03-01;05;19;2022;03-01
2022-03-01;06;15;2022;03-01
2022-03-01;07;NA;2022;03-01
2022-03-01;08;18;2022;03-01
2022-03-01;09;NA;2022;03-01
2022-03-01;10;15;2022;03-01
2022-03-01;11;19;2022;03-01
2022-03-01;12;15;2022;03-01
2022-03-01;13;17;2022;03-01
2022-03-01;14;NA;2022;03-01
2022-03-01;15;NA;2022;03-01
2022-03-01;16;16;2022;03-01
2022-03-01;17;15;2022;03-01
2022-03-01;18;15;2022;03-01
2022-03-01;19;15;2022;03-01
2022-03-01;20;16;2022;03-01
2022-03-01;21;14;2022;03-01
2022-03-01;22;NA;2022;03-01
2022-03-01;23;13.5;2022;03-01
2022-03-02;00;14;2022;03-02
2022-03-02;01;NA;2022;03-02
2022-03-02;02;14.6666666666667;2022;03-02
2022-03-02;03;NA;2022;03-02
2022-03-02;04;NA;2022;03-02
2022-03-02;05;19.5;2022;03-02
2022-03-02;06;20;2022;03-02
2022-03-02;07;22.25;2022;03-02
2022-03-02;08;23.4;2022;03-02
2022-03-02;09;NA;2022;03-02
2022-03-02;10;NA;2022;03-02
2022-03-02;11;NA;2022;03-02
2022-03-02;12;23.3333333333333;2022;03-02
2022-03-02;13;19.5;2022;03-02
2022-03-02;14;NA;2022;03-02
2022-03-02;15;17;2022;03-02
2022-03-02;16;16;2022;03-02
2022-03-02;17;16;2022;03-02
2022-03-02;18;15;2022;03-02
2022-03-02;19;16;2022;03-02
2022-03-02;20;14;2022;03-02
2022-03-02;21;NA;2022;03-02
2022-03-02;22;16;2022;03-02
2022-03-02;23;17.5;2022;03-02
2022-03-03;00;21;2022;03-03
2022-03-03;01;23;2022;03-03
2022-03-03;02;NA;2022;03-03
2022-03-03;03;25.6666666666667;2022;03-03
2022-03-03;04;27;2022;03-03
2022-03-03;05;NA;2022;03-03
2022-03-03;06;29;2022;03-03
2022-03-03;07;27.6666666666667;2022;03-03
2022-03-03;08;28.4;2022;03-03
2022-03-03;09;NA;2022;03-03
2022-03-03;10;30.6666666666667;2022;03-03
2022-03-03;11;31;2022;03-03
2022-03-03;12;31;2022;03-03
2022-03-03;13;NA;2022;03-03
2022-03-03;14;31;2022;03-03
2022-03-03;15;NA;2022;03-03
2022-03-03;16;34;2022;03-03
2022-03-03;17;32;2022;03-03
2022-03-03;18;32;2022;03-03
2022-03-03;19;36;2022;03-03
2022-03-03;20;36;2022;03-03
2022-03-03;21;33;2022;03-03
2022-03-03;22;NA;2022;03-03
2022-03-03;23;36;2022;03-03
2022-03-04;00;NA;2022;03-04
2022-03-04;01;NA;2022;03-04
2022-03-04;02;40;2022;03-04
2022-03-04;03;NA;2022;03-04
